id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
579332;06/02/2024;terça-feira;08:40:00;GO;60;163;GOIANIA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Aclive;Não;1;0;0;1;0;0;1;1;-16,7002;-49,3335;SPRF-GO;DEL01-GO;UOP02-DEL01-GO
579335;06/02/2024;terça-feira;07:00:00;PI;343;265,6;CAMPO MAIOR;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-4,834697;-42,167046;SPRF-PI;DEL01-PI;UOP03-DEL01-PI
579336;06/02/2024;terça-feira;09:40:00;PE;232;81;GRAVATA;Frear bruscamente;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-8,19697746;-35,57850408;SPRF-PE;DEL02-PE;UOP02-DEL02PE
579337;06/02/2024;terça-feira;07:45:00;MG;381;418,2;CAETE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Reta;Aclive";Não;2;0;2;0;0;0;2;1;-19,76425109;-43,64210754;SPRF-MG;DEL01-MG;UOP01-DEL01-MG
579339;06/02/2024;terça-feira;08:20:00;PR;369;178;ROLANDIA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Retorno Regulamentado;Não;4;0;1;0;3;0;1;2;-23,35791757;-51,39601707;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
579340;06/02/2024;terça-feira;06:45:00;TO;153;221;NOVA OLINDA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;4;0;1;0;3;0;1;1;-7,82751909;-48,45417356;SPRF-TO;DEL02-TO;UOP01-DEL02-TO
579341;06/02/2024;terça-feira;10:00:00;PB;101;81,7;BAYEUX;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;3;-7,12508575;-34,94513217;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
579342;06/02/2024;terça-feira;09:15:00;RJ;101;59;CAMPOS DOS GOYTACAZES;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-21,72048414;-41,31448591;SPRF-RJ;DEL08-RJ;UOP01-DEL08-RJ
579345;06/02/2024;terça-feira;09:35:00;SC;101;74;BARRA VELHA;Demais falhas mecânicas ou elétricas;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-26,54446209;-48,71214452;SPRF-SC;DEL03-SC;UOP02-DEL03-SC
579348;06/02/2024;terça-feira;09:40:00;RO;319;63;PORTO VELHO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-8,766685;-63,884052;SPRF-RO;DEL01-RO;UOP01-DEL01-RO
579350;06/02/2024;terça-feira;07:05:00;MG;262;438;NOVA SERRANA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-19,89280962;-44,878453;SPRF-MG;DEL08-MG;UOP03-DEL08-MG
579352;06/02/2024;terça-feira;11:00:00;SC;470;67;INDAIAL;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-26,872158;-49,23127;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
579353;06/02/2024;terça-feira;10:15:00;SC;101;309,7;LAGUNA;Acumulo de areia ou detritos sobre o pavimento;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-28,40755485;-48,79169438;SPRF-SC;DEL02-SC;UOP01-DEL02-SC
579357;06/02/2024;terça-feira;12:00:00;RN;101;124;SAO JOSE DE MIPIBU;Acumulo de óleo sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-6,07054896;-35,23785797;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
579361;06/02/2024;terça-feira;12:05:00;PR;476;122,1;CURITIBA;Desvio temporário;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Em Obras;Curva;Desvio Temporário";Sim;2;0;0;0;2;0;0;2;-25,385775;-49,203377;SPRF-PR;DEL01-PR;UOP01-DEL01-PR
579362;06/02/2024;terça-feira;11:10:00;MS;163;268,2;DOURADOS;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-22,20665524;-54,70785282;SPRF-MS;DEL04-MS;UOP01-DEL04-MS
579363;28/01/2024;domingo;20:00:00;MS;463;106;PONTA PORA;Transitar no Acostamento;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;1;0;2;1;3;-22,62086128;-55,61520288;SPRF-MS;DEL04-MS;UOP03-DEL04-MS
579367;08/01/2024;segunda-feira;13:35:00;GO;364;243;JATAI;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Declive;Não;1;0;1;0;0;0;1;1;-17,768335;-52,106426;SPRF-GO;DEL05-GO;UOP01-DEL05-GO
579369;06/02/2024;terça-feira;10:50:00;PI;343;307,5;ALTOS;Frear bruscamente;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;0;2;0;0;2;-5,038669;-42,468166;SPRF-PI;DEL01-PI;UOP01-DEL01-PI
579371;06/02/2024;terça-feira;13:30:00;BA;324;516;FEIRA DE SANTANA;Reação tardia ou ineficiente do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;1;0;0;2;2;-12,2417119;-38,93768485;SPRF-BA;DEL02-BA;UOP01-DEL02-BA
579373;06/02/2024;terça-feira;13:00:00;PE;101;26;ITAPISSUMA;Carga excessiva e/ou mal acondicionada;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;5;0;0;0;5;0;0;2;-7,70826223;-34,92811677;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
579374;06/02/2024;terça-feira;12:20:00;MA;316;237;BOM JARDIM;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Em Obras;Reta";Não;5;0;1;1;3;0;2;3;-3,578697;-45,565815;SPRF-MA;DEL02-MA;UOP01-DEL02-MA
579377;06/02/2024;terça-feira;13:30:00;RJ;116;130;MAGE;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;3;0;2;0;1;0;2;2;-22,65985857;-43,11645627;SPRF-RJ;DEL04-RJ;UOP02-DEL04-RJ
579379;06/02/2024;terça-feira;13:30:00;GO;40;12,8;LUZIANIA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;3;0;2;0;1;0;2;2;-16,150483;-47,940271;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
579380;06/02/2024;terça-feira;10:20:00;RO;421;49,5;MONTE NEGRO;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-10,260859;-63,29063;SPRF-RO;DEL03-RO;UOP01-DEL03-RO
579382;06/02/2024;terça-feira;12:35:00;SC;116;246,1;LAGES;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Sim;3;0;2;0;1;0;2;2;-27,80419942;-50,36509464;SPRF-SC;DEL05-SC;UOP02-DEL05-SC
579383;06/02/2024;terça-feira;13:20:00;RJ;101;553;PARATY;Demais falhas mecânicas ou elétricas;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";Não;2;0;1;1;0;0;2;1;-23,06494306;-44,68448797;SPRF-RJ;DEL03-RJ;UOP04-DEL03-RJ
579384;06/02/2024;terça-feira;13:10:00;RO;364;379;OURO PRETO DO OESTE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;3;0;1;0;2;0;1;2;-10,74140374;-62,21792696;SPRF-RO;DEL02-RO;UOP01-DEL02-RO
579387;06/02/2024;terça-feira;12:30:00;RJ;465;14;SEROPEDICA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-22,804979;-43,638828;SPRF-RJ;DEL06-RJ;UOP02-DEL06-RJ
579389;06/02/2024;terça-feira;12:32:00;MS;267;204;NOVA ALVORADA DO SUL;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;7;0;2;0;5;0;2;2;-21,58974453;-53,98737304;SPRF-MS;DEL02-MS;UOP03-DEL02-MS
579394;06/02/2024;terça-feira;14:50:00;SC;101;215,1;PALHOCA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Interseção de Vias;Sim;2;0;1;0;1;0;1;2;-27,65184843;-48,67604941;SPRF-SC;DEL01-SC;UOP02-DEL01-SC
579395;06/02/2024;terça-feira;14:55:00;PE;101;70;RECIFE;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Viaduto;Sim;2;0;0;1;1;0;1;2;-8,06776119;-34,94265074;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
579396;06/02/2024;terça-feira;14:40:00;SC;282;605;MARAVILHA;Acessar a via sem observar a presença dos outros veículos;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;2;0;1;0;2;2;-26,786951;-53,195248;SPRF-SC;DEL07-SC;UOP02-DEL07-SC
579397;06/02/2024;terça-feira;14:57:00;RN;101;69,1;EXTREMOZ;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias;Aclive";Sim;2;0;1;0;1;0;1;2;-5,67171885;-35,25903225;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
579399;06/02/2024;terça-feira;15:40:00;RJ;116;193;QUEIMADOS;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-22,73960178;-43,52859094;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
579400;06/02/2024;terça-feira;15:00:00;RJ;101;91,5;CAMPOS DOS GOYTACAZES;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-21,85123688;-41,52047569;SPRF-RJ;DEL08-RJ;UOP02-DEL08-RJ
579403;09/01/2024;terça-feira;12:15:00;SC;101;137;BALNEARIO CAMBORIU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;3;0;0;0;3;0;0;3;-27,0157238;-48,61192763;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
579404;06/02/2024;terça-feira;13:15:00;MG;267;63,2;BICAS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;4;0;3;1;0;0;4;2;-21,73014728;-43,07352612;SPRF-MG;DEL05-MG;UOP01-DEL05-MG
579405;06/02/2024;terça-feira;14:30:00;PB;230;7,1;CABEDELO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;3;0;2;0;1;0;2;2;-7,026;-34,8385;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
579413;06/02/2024;terça-feira;14:30:00;PB;230;156,5;CAMPINA GRANDE;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Declive";Sim;2;0;2;0;0;0;2;1;-7,2693;-35,9138;SPRF-PB;DEL02-PB;UOP01-DEL02-PB
579414;06/02/2024;terça-feira;15:30:00;RS;290;48,5;GLORINHA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-29,90422135;-50,75108159;SPRF-RS;DEL03-RS;UOP01-DEL03-RS
579418;06/02/2024;terça-feira;16:30:00;SP;116;53,5;LORENA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-22,75255433;-45,10741076;SPRF-SP;DEL08-SP;UOP02-DEL08-SP
579419;06/02/2024;terça-feira;13:40:00;MG;365;710;MONTE ALEGRE DE MINAS;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;1;0;1;0;0;0;1;1;-18,87927867;-49,092531;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
579420;06/02/2024;terça-feira;15:40:00;MG;40;461;SETE LAGOAS;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;2;0;1;1;0;0;2;1;-19,4065509;-44,33367766;SPRF-MG;DEL02-MG;UOP01-DEL02-MG
579421;06/02/2024;terça-feira;17:00:00;SC;470;53;BLUMENAU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-26,867121;-49,102066;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
579422;06/02/2024;terça-feira;16:40:00;ES;259;41,3;COLATINA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;0;1;0;1;1;2;-19,55497477;-40,55429757;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
579423;06/02/2024;terça-feira;14:10:00;PB;230;462;SOUSA;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-6,77861015;-38,23404908;SPRF-PB;DEL03-PB;UOP03-DEL03-PB
579424;06/02/2024;terça-feira;16:45:00;RJ;101;454;MANGARATIBA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;2;0;0;1;1;0;1;2;-23,0340287;-44,15061917;SPRF-RJ;DEL03-RJ;UOP02-DEL03-RJ
579426;06/02/2024;terça-feira;16:50:00;PR;376;217;JANDAIA DO SUL;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Interseção de Vias;Em Obras";Sim;2;0;2;0;0;0;2;2;-23,59517752;-51,64132118;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
579427;06/02/2024;terça-feira;17:30:00;SP;116;215;GUARULHOS;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,44695693;-46,45394103;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
579428;06/02/2024;terça-feira;17:30:00;MG;381;897,2;CAMBUI;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-22,63961103;-46,08077997;SPRF-MG;DEL16-MG;UOP03-DEL16-MG
579429;06/02/2024;terça-feira;18:00:00;SC;101;206,4;SAO JOSE;Trafegar com motocicleta (ou similar) entre as faixas;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;0;2;0;0;0;2;2;-27,59193546;-48,61824557;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
579433;06/02/2024;terça-feira;17:50:00;RJ;493;18;GUAPIMIRIM;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-22,6687122;-43,01862696;SPRF-RJ;DEL04-RJ;UOP02-DEL04-RJ
579434;06/02/2024;terça-feira;16:00:00;RS;290;144;ELDORADO DO SUL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;2;0;1;0;2;2;-30,096939;-51,647282;SPRF-RS;DEL02-RS;UOP01-DEL02-RS
579435;06/02/2024;terça-feira;18:20:00;SE;235;54,6;ITABAIANA;Pista esburacada;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-10,667386;-37,446014;SPRF-SE;DEL01-SE;UOP02-DEL01-SE
579436;06/02/2024;terça-feira;17:25:00;SC;101;207,7;SAO JOSE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;"Declive;Reta";Sim;1;0;1;0;0;0;1;1;-27,60184595;-48,62742132;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
579440;06/02/2024;terça-feira;17:50:00;SC;282;354;CAMPOS NOVOS;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-27,35796;-51,330452;SPRF-SC;DEL07-SC;UOP06-DEL07-SC
579444;06/02/2024;terça-feira;18:35:00;TO;153;497,7;PARAISO DO TOCANTINS;Ausência de sinalização;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;"Reta;Interseção de Vias";Não;2;0;1;0;1;0;1;2;-10,18390502;-48,88017144;SPRF-TO;DEL01-TO;UOP01-DEL01-TO
579447;06/02/2024;terça-feira;16:30:00;SC;101;283,1;IMBITUBA;Ingestão de álcool pelo condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-28,2219;-48,700659;SPRF-SC;DEL02-SC;UOP03-DEL02-SC
579448;06/02/2024;terça-feira;16:50:00;MA;316;620,8;TIMON;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-5,12020318;-42,82403111;SPRF-MA;DEL03-MA;UOP02-DEL03-MA
579449;06/02/2024;terça-feira;09:53:00;BA;101;742;ITABELA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Nublado;Múltipla;"Aclive;Curva";Não;1;0;0;0;0;1;0;1;-16,55097614;-39,57126618;SPRF-BA;DEL09-BA;UOP01-DEL09-BA
579450;06/02/2024;terça-feira;18:30:00;SC;101;195,6;SAO JOSE;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Garoa/Chuvisco;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-27,5047092;-48,65010819;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
579454;06/02/2024;terça-feira;18:10:00;SP;116;106;TAUBATE;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-23,01250593;-45,52256005;SPRF-SP;DEL02-SP;UOP02-DEL02-SP
579456;06/02/2024;terça-feira;18:15:00;SC;101;425,2;ARARANGUA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Sim;6;0;5;0;1;0;5;2;-29,02095789;-49,59124506;SPRF-SC;DEL02-SC;UOP02-DEL02-SC
579457;06/02/2024;terça-feira;19:25:00;MG;459;82;CONGONHAL;Transitar no Acostamento;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;2;0;0;2;2;-22,155767;-46,081566;SPRF-MG;DEL09-MG;UOP01-DEL09-MG
579459;06/02/2024;terça-feira;18:10:00;PR;277;577;CASCAVEL;Acostamento em desnível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-24,98510305;-53,33984701;SPRF-PR;DEL04-PR;UOP01-DEL04-PR
579460;06/02/2024;terça-feira;19:20:00;SC;101;334,9;TUBARAO;Avarias e/ou desgaste excessivo no pneu;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Sim;2;0;1;1;0;0;2;1;-28,46927473;-49,01557908;SPRF-SC;DEL02-SC;UOP01-DEL02-SC
579462;06/02/2024;terça-feira;20:00:00;RS;116;269;CANOAS;Acumulo de óleo sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Interseção de Vias;Sim;2;0;2;0;0;0;2;1;-29,96284862;-51,17615104;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
579463;06/02/2024;terça-feira;18:55:00;MG;50;143,8;UBERABA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Aclive;Reta";Não;1;0;1;0;0;0;1;1;-19,50261301;-48,04531304;SPRF-MG;DEL13-MG;UOP01-DEL13-MG
579464;14/01/2024;domingo;09:00:00;RS;392;110;CANGUCU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;2;0;1;0;1;0;1;2;-31,46286685;-52,63497175;SPRF-RS;DEL07-RS;UOP01-DEL07-RS
579465;06/02/2024;terça-feira;18:37:00;PA;230;157;ITUPIRANGA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";Não;2;0;1;0;0;1;1;2;-5,193521;-49,361963;SPRF-PA;DEL03-PA;UOP01-DEL03-PA
579466;06/02/2024;terça-feira;20:00:00;MG;40;532;BELO HORIZONTE;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-19,92372561;-44,01700789;SPRF-MG;DEL01-MG;UOP02-DEL01-MG
579469;06/02/2024;terça-feira;19:25:00;RS;153;1,3;CACHOEIRA DO SUL;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Sim;3;0;2;0;1;0;2;2;-30,00185578;-52,90889476;SPRF-RS;DEL08-RS;UOP04-DEL08-RS
579470;06/02/2024;terça-feira;21:20:00;RN;101;95;NATAL;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;0;2;0;1;2;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
579471;06/02/2024;terça-feira;17:00:00;MG;365;213;BURITIZEIRO;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;Reta;Não;2;0;1;1;0;0;2;1;-17,56727915;-45,3223819;SPRF-MG;DEL10-MG;UOP02-DEL010-MG
579472;06/02/2024;terça-feira;20:20:00;SC;101;278,8;IMBITUBA;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Declive;Não;2;0;2;0;0;0;2;2;-28,16300604;-48,6939345;SPRF-SC;DEL02-SC;UOP03-DEL02-SC
579473;06/02/2024;terça-feira;21:07:00;MG;459;95,5;POUSO ALEGRE;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;1;0;0;1;1;-22,189781;-45,983028;SPRF-MG;DEL09-MG;UOP01-DEL09-MG
579474;06/02/2024;terça-feira;22:00:00;GO;60;96;ANAPOLIS;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Chuva;Dupla;Reta;Sim;3;1;0;0;1;1;0;2;-16,371;-48,9422;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
579476;06/02/2024;terça-feira;21:20:00;PE;428;186,7;PETROLINA;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Reta;Retorno Regulamentado;Interseção de Vias";Sim;2;0;0;1;1;0;1;2;-9,34807826;-40,47441248;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
579478;06/02/2024;terça-feira;22:00:00;SC;101;333,2;TUBARAO;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Interseção de Vias;Não;3;0;1;0;2;0;1;2;-28,46630107;-48,99653096;SPRF-SC;DEL02-SC;UOP01-DEL02-SC
579479;06/02/2024;terça-feira;19:40:00;MG;116;6;DIVISA ALEGRE;Ausência de reação do condutor;Capotamento;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Interseção de Vias;Não;3;1;1;1;0;0;2;1;-15,75408068;-41,33057378;SPRF-BA;DEL08-BA;UOP03-DEL08-BA
579480;06/02/2024;terça-feira;20:30:00;AL;316;256;PILAR;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-9,59085179;-35,94104899;SPRF-AL;DEL02-AL;UOP01-DEL02-AL
